row_0,COG,CAZyme,KO,Pfam
Aq_sp_Aq107_04158,COG2850,,,PF08007.13
Aq_sp_Aq107_04159,COG4676,,,
Aq_sp_Aq107_04160,COG2197,,K07696,PF00196.20
Aq_sp_Aq107_04161,COG4585,,,PF02518.27
Aq_sp_Aq107_04163,COG1404,,,PF00082.23
Aq_sp_Aq107_04164,COG4696,,,PF01503.18
Aq_sp_Aq107_04165,COG0115,,K00826,PF01063.20
Aq_sp_Aq107_04166,,,,PF16267.6
Aq_sp_Aq107_04167,COG4121,,K15461,PF05430.12
Aq_sp_Aq107_04168,COG1090,,K07071,PF08338.12
Aq_sp_Aq107_04169,COG2353,,,PF04264.14
Aq_sp_Aq107_04170,COG0576,,K03687,PF01025.20
Aq_sp_Aq107_04171,COG0484,,K03686,PF00226.32
Aq_sp_Aq107_04172,COG4152,,,PF13304.7
Aq_sp_Aq107_04173,COG1668,,K01992,PF12698.8
Aq_sp_Aq107_04174,COG3264,,K05802,PF00924.19
Aq_sp_Aq107_04176,COG2204,,K07713,PF00004.30
Aq_sp_Aq107_04178,COG2326,,,PF03976.15
Aq_sp_Aq107_04179,COG2234,,,PF01546.29
Aq_sp_Aq107_04180,COG3291,GCBM3+GH48+GH9,,PF00942.19
Aq_sp_Aq107_04181,COG2730,GH5_1,,PF00150.19
Aq_sp_Aq107_04182,COG3291,GCBM3,,PF13205.7
Aq_sp_Aq107_04183,,GPL0,,PF13229.7
Aq_sp_Aq107_04184,,GCBM6,,PF17957.2
Aq_sp_Aq107_04185,COG2273,GCBM6+GH16,,PF17957.2
Aq_sp_Aq107_04186,,GCBM3+GH9,,PF00942.19
Aq_sp_Aq107_04187,COG0534,,K03327,PF01554.19
Aq_sp_Aq107_04188,COG2885,,,PF00691.21
Aq_sp_Aq107_04190,,,,PF01569.22
Aq_sp_Aq107_04191,COG4305,GCBM63,,PF03330.19
Aq_sp_Aq107_04192,COG5009,GT51,K05366,PF00912.23
Aq_sp_Aq107_04194,COG1703,,K07588,PF01656.24
Aq_sp_Aq107_04195,,,,PF11138.9
Aq_sp_Aq107_04196,COG1233,,,PF01593.25
Aq_sp_Aq107_04197,COG1595,,K03088,PF04542.15
Aq_sp_Aq107_04201,,,,PF00167.19
Aq_sp_Aq107_04203,COG1595,,K03088,PF04542.15
Aq_sp_Aq107_04205,COG2072,,,PF00743.20
Aq_sp_Aq107_04206,COG0739,,,PF01551.23
Aq_sp_Aq107_04207,,,,PF18962.1
Aq_sp_Aq107_04208,,,,PF14302.7
Aq_sp_Aq107_04209,COG1695,,,PF13601.7
Aq_sp_Aq107_04211,COG0653,,K03070,PF07517.15
Aq_sp_Aq107_04212,,,,PF11387.9
Aq_sp_Aq107_04213,COG2096,,K00798,PF01923.19
Aq_sp_Aq107_04214,COG0353,,K06187,PF02132.16
Aq_sp_Aq107_04215,COG1216,,,PF00535.27
Aq_sp_Aq107_04216,COG0508,,K00658,PF00198.24
Aq_sp_Aq107_04219,COG1234,,,PF12706.8
Aq_sp_Aq107_04221,COG1409,,K03651,PF00149.29
Aq_sp_Aq107_04223,COG1108,,,PF00950.18
Aq_sp_Aq107_04224,COG1108,,K11708,PF00950.18
Aq_sp_Aq107_04225,COG1121,,K11710,PF13304.7
Aq_sp_Aq107_04226,COG0803,,K11707,PF01297.18
Aq_sp_Aq107_04227,COG1321,,,PF04023.15
Aq_sp_Aq107_04228,COG0847,,,PF00929.25
Aq_sp_Aq107_04229,COG0179,,,PF01557.19
Aq_sp_Aq107_04230,COG4232,,,PF00085.21
Aq_sp_Aq107_04231,COG4771,,,PF13715.7
Aq_sp_Aq107_04232,COG2198,,,PF01627.24
Aq_sp_Aq107_04233,COG1058,,K03742,PF02464.18
Aq_sp_Aq107_04237,COG0227,,K02902,PF00830.20
Aq_sp_Aq107_04238,COG0552,,K03110,PF13604.7
Aq_sp_Aq107_04239,COG0154,,,PF01425.22
Aq_sp_Aq107_04240,COG1680,,,PF00144.25
Aq_sp_Aq107_04241,COG0621,,K14441,PF04055.22
Aq_sp_Aq107_04242,COG0778,,,PF00881.25
Aq_sp_Aq107_04243,COG1741,,K06911,PF02678.17
Aq_sp_Aq107_04244,COG2207,,K02099,PF02311.20
Aq_sp_Aq107_04246,COG0807,,K01497,PF00925.21
Aq_sp_Aq107_04247,COG0612,,,PF00675.21
Aq_sp_Aq107_04249,,,,PF05163.13
Aq_sp_Aq107_04250,,,,PF00246.25
Aq_sp_Aq107_04251,COG4365,,K22136,PF10079.10
Aq_sp_Aq107_04252,COG2141,,,PF00296.21
Aq_sp_Aq107_04253,COG1028,,,PF00106.26
Aq_sp_Aq107_04254,,,,PF14499.7
Aq_sp_Aq107_04255,COG1359,,,PF03992.17
Aq_sp_Aq107_04256,COG0778,,,PF00881.25
Aq_sp_Aq107_04257,COG1733,,,PF01638.18
Aq_sp_Aq107_04258,COG0456,,,PF00583.26
Aq_sp_Aq107_04259,,,,PF00515.29
Aq_sp_Aq107_04260,COG3828,,,PF18962.1
Aq_sp_Aq107_04261,COG0259,,,PF01243.21
Aq_sp_Aq107_04262,COG4099,,,PF00561.21
Aq_sp_Aq107_04263,COG0519,,K01951,PF00117.29
Aq_sp_Aq107_04264,COG1388,,,PF01094.29
Aq_sp_Aq107_04266,COG0019,,K01586,PF02784.17
Aq_sp_Aq107_04267,COG2802,,,PF02190.17
Aq_sp_Aq107_04268,COG0045,,K01903,PF08442.11
Aq_sp_Aq107_04269,COG3542,,,PF06172.12
Aq_sp_Aq107_04270,COG1528,,K02217,PF00210.25
Aq_sp_Aq107_04271,,,,PF13308.7
Aq_sp_Aq107_04273,COG5373,,,PF10101.10
Aq_sp_Aq107_04274,,,,PF13163.7
Aq_sp_Aq107_04275,COG3795,,,PF03795.15
Aq_sp_Aq107_04276,COG3795,,,PF03795.15
Aq_sp_Aq107_04277,COG4941,,,PF04542.15
Aq_sp_Aq107_04279,COG1278,,K03704,PF00313.23
Aq_sp_Aq107_04280,COG0596,,,PF00561.21
Aq_sp_Aq107_04281,COG1595,,K03088,PF00196.20
Aq_sp_Aq107_04283,,,,PF13505.7
Aq_sp_Aq107_04285,COG2273,GH16,,
Aq_sp_Aq107_04286,,,,PF12867.8
Aq_sp_Aq107_04287,COG0671,,,PF01569.22
Aq_sp_Aq107_04288,COG0516,,K00088,PF00571.29
Aq_sp_Aq107_04289,COG2825,,,PF03938.15
Aq_sp_Aq107_04290,COG0760,,,PF00639.22
Aq_sp_Aq107_04292,COG0760,,,PF00639.22
Aq_sp_Aq107_04293,COG0714,,,PF07726.12
Aq_sp_Aq107_04295,COG1049,,K01682,PF00330.21
Aq_sp_Aq107_04296,COG1048,,K01681,PF00330.21
Aq_sp_Aq107_04297,COG1051,,,PF00293.29
Aq_sp_Aq107_04298,COG0462,,K00948,PF00156.28
Aq_sp_Aq107_04299,COG2110,,,PF01661.22
Aq_sp_Aq107_04300,,,,PF15891.6
Aq_sp_Aq107_04301,COG3236,,,PF08719.12
Aq_sp_Aq107_04302,COG4295,,,PF10021.10
Aq_sp_Aq107_04303,,,,PF14124.7
Aq_sp_Aq107_04304,,,,PF14124.7
Aq_sp_Aq107_04305,COG2110,,K23518,PF01661.22
Aq_sp_Aq107_04306,COG1611,,,PF18306.2
Aq_sp_Aq107_04307,COG1859,,K07559,PF01885.17
Aq_sp_Aq107_04308,,,,PF13640.7
Aq_sp_Aq107_04309,COG2908,,,PF00149.29
Aq_sp_Aq107_04311,COG1488,,,PF18127.2
Aq_sp_Aq107_04312,COG0664,,K21561,PF00027.30
Aq_sp_Aq107_04314,COG0526,,,PF00578.22
Aq_sp_Aq107_04315,,,,PF04116.14
Aq_sp_Aq107_04316,COG1562,,K02291,PF00494.20
Aq_sp_Aq107_04317,COG1233,,,PF01593.25
Aq_sp_Aq107_04318,,,,PF02607.18
Aq_sp_Aq107_04319,COG1595,,,PF00196.20
Aq_sp_Aq107_04320,COG3712,,,PF16344.6
Aq_sp_Aq107_04321,COG1629,,,PF13715.7
Aq_sp_Aq107_04322,COG0739,,,PF01551.23
Aq_sp_Aq107_04323,COG3682,,,PF03965.17
Aq_sp_Aq107_04324,COG3487,,,PF09375.11
Aq_sp_Aq107_04325,COG3488,,,PF13442.7
Aq_sp_Aq107_04326,,,,PF09375.11
Aq_sp_Aq107_04327,COG0703,,K00891,PF13238.7
Aq_sp_Aq107_04328,COG2065,,K02825,PF00156.28
Aq_sp_Aq107_04329,,,,PF08241.13
Aq_sp_Aq107_04330,COG1188,,K04762,PF01479.26
Aq_sp_Aq107_04332,,,,PF13505.7
Aq_sp_Aq107_04333,COG3958,,K00615,PF02780.21
Aq_sp_Aq107_04334,COG3959,,K00615,PF13292.7
Aq_sp_Aq107_04335,COG0343,,K00773,PF01702.19
Aq_sp_Aq107_04336,COG0795,,K11720,PF03739.15
Aq_sp_Aq107_04337,COG0697,,,PF00892.21
Aq_sp_Aq107_04338,COG0825,,K01962,PF03255.15
Aq_sp_Aq107_04339,COG0305,,K02314,PF13481.7
Aq_sp_Aq107_04341,,,,PF13644.7
Aq_sp_Aq107_04343,COG0075,,K00839,PF00155.22
Aq_sp_Aq107_04345,COG1228,,,PF01979.21
Aq_sp_Aq107_04346,COG1228,,,PF01979.21
Aq_sp_Aq107_04347,,,,PF12725.8
Aq_sp_Aq107_04348,COG2195,,K01270,PF01546.29
Aq_sp_Aq107_04349,COG0652,,,PF00254.29
Aq_sp_Aq107_04350,,,,PF00254.29
Aq_sp_Aq107_04351,COG0618,,K06881,PF01368.21
Aq_sp_Aq107_04352,COG3540,,,PF09423.11
Aq_sp_Aq107_04353,COG0105,,K00940,PF00334.20
Aq_sp_Aq107_04354,COG1629,,,PF13715.7
Aq_sp_Aq107_04355,COG3712,,,PF16344.6
Aq_sp_Aq107_04356,COG1595,,K03088,PF04542.15
Aq_sp_Aq107_04357,,,,PF11589.9
Aq_sp_Aq107_04358,,,,PF06832.13
Aq_sp_Aq107_04359,,,,PF16820.6
Aq_sp_Aq107_04360,COG1607,,,PF03061.23
Aq_sp_Aq107_04361,,,,PF05258.13
Aq_sp_Aq107_04363,COG1195,,K03629,PF13175.7
Aq_sp_Aq107_04364,,,,PF00515.29
Aq_sp_Aq107_04365,COG0054,,K00794,PF00885.20
Aq_sp_Aq107_04366,COG0323,,K03572,PF01119.20
Aq_sp_Aq107_04367,COG0705,,,PF01694.23
Aq_sp_Aq107_04368,COG0705,,,PF01694.23
Aq_sp_Aq107_04369,COG3568,,,PF03372.24
Aq_sp_Aq107_04371,,,,PF08889.12
Aq_sp_Aq107_04372,COG0681,,,PF18936.1
Aq_sp_Aq107_04373,COG0289,,K00215,PF05173.15
Aq_sp_Aq107_04374,,,,PF18935.1
Aq_sp_Aq107_04375,COG1475,,K03497,PF17762.2
Aq_sp_Aq107_04376,COG1192,,K03496,PF13614.7
Aq_sp_Aq107_04378,COG0612,,,PF00675.21
Aq_sp_Aq107_04380,,,,PF13462.7
Aq_sp_Aq107_04381,COG4995,,,PF12770.8
Aq_sp_Aq107_04383,COG1595,,,
Aq_sp_Aq107_04384,,,,PF12895.8
Aq_sp_Aq107_04385,COG1028,,,PF00106.26
Aq_sp_Aq107_04386,COG1541,,,
Aq_sp_Aq107_04387,,,,PF14397.7
Aq_sp_Aq107_04388,COG1884,,,PF02310.20
Aq_sp_Aq107_04390,COG1884,,,PF01642.23
Aq_sp_Aq107_04391,,,,PF04977.16
Aq_sp_Aq107_04392,COG0572,,K00876,PF13238.7
Aq_sp_Aq107_04393,COG2377,,K09001,PF03702.15
Aq_sp_Aq107_04395,COG2010,,,PF13442.7
Aq_sp_Aq107_04396,COG2133,,K21430,PF07995.12
Aq_sp_Aq107_04397,COG1629,,,PF13715.7
Aq_sp_Aq107_04399,,,,PF13448.7
Aq_sp_Aq107_04400,COG0431,,K19784,PF02525.18
Aq_sp_Aq107_04401,COG0147,,K01665,PF04715.14
Aq_sp_Aq107_04403,COG0037,,K04075,PF01171.21
Aq_sp_Aq107_04404,COG4232,,,PF11412.9
Aq_sp_Aq107_04405,COG2936,,K21017,PF02129.19
Aq_sp_Aq107_04406,COG4805,,,PF05960.12
Aq_sp_Aq107_04407,COG0642,,,PF02518.27
Aq_sp_Aq107_04408,,,,PF13533.7
Aq_sp_Aq107_04409,COG2274,,,PF00664.24
Aq_sp_Aq107_04411,COG0296,GH13,,PF00128.25
Aq_sp_Aq107_04412,,,,PF14292.7
Aq_sp_Aq107_04413,,,K21572,PF14322.7
Aq_sp_Aq107_04414,COG1629,,K21573,PF13715.7
Aq_sp_Aq107_04415,COG1609,,,PF00356.22
Aq_sp_Aq107_04416,COG2211,,,PF07690.17
Aq_sp_Aq107_04417,COG0637,,K01838,PF13419.7
Aq_sp_Aq107_04418,COG1554,GH65,,PF03633.16
Aq_sp_Aq107_04419,COG0366,GH13,,PF00128.25
Aq_sp_Aq107_04420,COG0366,GH13,,PF00128.25
Aq_sp_Aq107_04421,,,,PF19078.1
Aq_sp_Aq107_04422,COG1251,,K00362,PF04324.16
Aq_sp_Aq107_04423,COG2146,,,PF13806.7
Aq_sp_Aq107_04424,,,,PF13875.7
Aq_sp_Aq107_04425,COG4585,,,PF02518.27
Aq_sp_Aq107_04427,COG2971,,,PF01869.21
Aq_sp_Aq107_04428,COG0057,,K00134,PF02800.21
Aq_sp_Aq107_04429,COG0205,,K00850,PF01513.22
Aq_sp_Aq107_04430,,,,PF13585.7
