row_0,COG,CAZyme,KO,Pfam
Aq_sp_Aq349_04157,COG0659,,K03321,PF01740.22
Aq_sp_Aq349_04158,,,,PF13715.7
Aq_sp_Aq349_04159,COG0277,,,PF01565.24
Aq_sp_Aq349_04160,,,,PF06291.12
Aq_sp_Aq349_04161,COG3620,,,PF12844.8
Aq_sp_Aq349_04162,COG3550,,,PF13657.7
Aq_sp_Aq349_04163,COG0697,,,PF00892.21
Aq_sp_Aq349_04165,COG1473,,K21613,PF01546.29
Aq_sp_Aq349_04166,COG2133,,,PF07995.12
Aq_sp_Aq349_04167,COG1280,,K05834,PF01810.19
Aq_sp_Aq349_04168,COG1522,,K03719,PF01037.22
Aq_sp_Aq349_04169,COG1629,,,PF13715.7
Aq_sp_Aq349_04170,COG2207,,,PF12833.8
Aq_sp_Aq349_04171,COG0664,,,PF00027.30
Aq_sp_Aq349_04172,,GT60,,PF11397.9
Aq_sp_Aq349_04173,,,,PF13640.7
Aq_sp_Aq349_04176,,,,PF05163.13
Aq_sp_Aq349_04177,COG0604,,,PF08240.13
Aq_sp_Aq349_04178,COG1680,,,PF00144.25
Aq_sp_Aq349_04179,COG0456,,,PF00583.26
Aq_sp_Aq349_04181,COG5586,,,PF10056.10
Aq_sp_Aq349_04184,COG3000,,,PF04116.14
Aq_sp_Aq349_04185,,,,PF02517.17
Aq_sp_Aq349_04188,,,,PF01079.21
Aq_sp_Aq349_04189,,GH113,,
Aq_sp_Aq349_04191,COG2207,,,PF12833.8
Aq_sp_Aq349_04192,COG0693,,K05523,PF01965.25
Aq_sp_Aq349_04193,,,,PF12893.8
Aq_sp_Aq349_04194,COG4319,,,PF14534.7
Aq_sp_Aq349_04195,COG1278,,K03704,PF00313.23
Aq_sp_Aq349_04197,COG2207,,,PF02311.20
Aq_sp_Aq349_04198,COG0160,,K00596,PF00202.22
Aq_sp_Aq349_04199,,,,PF01734.23
Aq_sp_Aq349_04200,COG3279,,K02477,PF04397.16
Aq_sp_Aq349_04201,COG3275,,K02478,PF06580.14
Aq_sp_Aq349_04202,COG1629,,,PF13715.7
Aq_sp_Aq349_04204,COG0693,,,PF01965.25
Aq_sp_Aq349_04205,COG2207,,,PF12833.8
Aq_sp_Aq349_04206,COG1228,,,PF01979.21
Aq_sp_Aq349_04207,COG3275,,,PF06580.14
Aq_sp_Aq349_04208,COG3279,,K07705,PF04397.16
Aq_sp_Aq349_04209,,,,PF18417.2
Aq_sp_Aq349_04210,COG0644,,,PF01266.25
Aq_sp_Aq349_04211,COG3469,,,PF00704.29
Aq_sp_Aq349_04212,COG5010,,,PF00515.29
Aq_sp_Aq349_04213,COG3279,,K02477,PF04397.16
Aq_sp_Aq349_04214,COG3275,,,PF06580.14
Aq_sp_Aq349_04215,COG3349,,,PF13450.7
Aq_sp_Aq349_04217,COG0642,,,PF07696.12
Aq_sp_Aq349_04218,COG2207,,,PF12833.8
Aq_sp_Aq349_04219,,,,PF00561.21
Aq_sp_Aq349_04220,COG2197,,,PF00196.20
Aq_sp_Aq349_04221,,,,PF03572.19
Aq_sp_Aq349_04222,COG3275,,,PF06580.14
Aq_sp_Aq349_04223,COG3279,,K02477,PF04397.16
Aq_sp_Aq349_04224,COG1680,,,PF00144.25
Aq_sp_Aq349_04225,,,,PF02517.17
Aq_sp_Aq349_04226,COG3279,,K02477,PF04397.16
Aq_sp_Aq349_04227,COG3275,,,PF06580.14
Aq_sp_Aq349_04228,COG0823,,,PF00930.22
Aq_sp_Aq349_04229,COG1680,,,PF00144.25
Aq_sp_Aq349_04230,,,,PF07676.13
Aq_sp_Aq349_04231,COG0842,,K01992,PF01061.25
Aq_sp_Aq349_04232,COG1131,,K01990,PF13304.7
Aq_sp_Aq349_04233,COG0583,,K03576,PF00126.28
Aq_sp_Aq349_04234,COG1794,,,PF01177.23
Aq_sp_Aq349_04235,,,,PF13385.7
Aq_sp_Aq349_04236,COG3279,,K02477,PF04397.16
Aq_sp_Aq349_04237,COG3275,,,PF06580.14
Aq_sp_Aq349_04238,COG0666,,,PF00023.31
Aq_sp_Aq349_04240,COG1680,,,PF00144.25
Aq_sp_Aq349_04241,COG0793,,,PF03572.19
Aq_sp_Aq349_04242,COG0823,,,PF07676.13
Aq_sp_Aq349_04243,COG0823,,,PF07676.13
Aq_sp_Aq349_04244,COG2207,,,PF12833.8
Aq_sp_Aq349_04245,,,,PF12412.9
Aq_sp_Aq349_04246,COG0739,,,PF01551.23
Aq_sp_Aq349_04248,COG3275,,,PF06580.14
Aq_sp_Aq349_04249,COG3279,,K02477,PF04397.16
Aq_sp_Aq349_04250,COG2207,,,PF12833.8
Aq_sp_Aq349_04251,COG0793,,,PF03572.19
Aq_sp_Aq349_04252,COG3275,,,PF06580.14
Aq_sp_Aq349_04253,COG3279,,K07705,PF04397.16
Aq_sp_Aq349_04254,COG1473,,K21613,PF01546.29
Aq_sp_Aq349_04255,,,,PF03572.19
Aq_sp_Aq349_04256,,,,PF00028.18
Aq_sp_Aq349_04257,COG2207,,,PF12833.8
Aq_sp_Aq349_04258,COG1680,,,PF00144.25
Aq_sp_Aq349_04259,,,,PF07676.13
Aq_sp_Aq349_04260,COG1680,,,PF00144.25
Aq_sp_Aq349_04261,,,,PF13505.7
Aq_sp_Aq349_04263,COG0596,,,PF00561.21
Aq_sp_Aq349_04266,COG3275,,,PF06580.14
Aq_sp_Aq349_04271,,,,PF07719.18
Aq_sp_Aq349_04275,,,,PF12844.8
Aq_sp_Aq349_04278,,,,PF00078.28
Aq_sp_Aq349_04279,COG3593,,,PF13175.7
Aq_sp_Aq349_04280,,,,PF13245.7
Aq_sp_Aq349_04281,,,,PF12844.8
Aq_sp_Aq349_04282,COG0286,,K03427,PF12161.9
Aq_sp_Aq349_04283,COG0732,,,PF01420.20
Aq_sp_Aq349_04284,COG1131,,,PF13304.7
Aq_sp_Aq349_04287,,,,PF14059.7
Aq_sp_Aq349_04289,COG2814,,K07552,PF07690.17
Aq_sp_Aq349_04290,,,,PF13715.7
Aq_sp_Aq349_04291,COG3591,,,PF00089.27
Aq_sp_Aq349_04292,COG2353,,,PF04264.14
Aq_sp_Aq349_04293,COG4886,,,PF13569.7
Aq_sp_Aq349_04295,,,,PF01648.21
Aq_sp_Aq349_04296,COG0236,,K02078,
Aq_sp_Aq349_04297,COG0304,,K00647,PF00109.27
Aq_sp_Aq349_04298,COG0657,,,PF07859.14
Aq_sp_Aq349_04299,COG0764,,,PF07977.14
Aq_sp_Aq349_04301,COG1028,,K10780,PF00106.26
Aq_sp_Aq349_04302,COG3424,,K16167,PF08545.11
Aq_sp_Aq349_04303,COG2227,,,PF01739.19
Aq_sp_Aq349_04304,COG0644,,,PF01266.25
Aq_sp_Aq349_04305,COG2885,,,PF13488.7
Aq_sp_Aq349_04306,,,,PF13648.7
Aq_sp_Aq349_04307,COG2270,,,PF11700.9
Aq_sp_Aq349_04308,COG4783,,,PF01435.19
Aq_sp_Aq349_04309,COG1501,GH31,K18820,PF16338.6
Aq_sp_Aq349_04310,COG0296,GCBM48+GH13_9,K00700,PF00128.25
Aq_sp_Aq349_04311,COG0448,,K00975,PF00483.24
Aq_sp_Aq349_04312,COG0297,GT5,K00703,PF00534.21
Aq_sp_Aq349_04313,COG4335,,,PF08713.12
Aq_sp_Aq349_04314,COG2072,,K07222,PF01266.25
Aq_sp_Aq349_04316,COG2378,,,PF08279.13
Aq_sp_Aq349_04317,COG0025,,,PF00999.22
Aq_sp_Aq349_04318,COG2829,,K01058,PF02253.16
Aq_sp_Aq349_04320,COG1595,,K03088,PF04542.15
Aq_sp_Aq349_04322,COG1680,,,PF00144.25
Aq_sp_Aq349_04323,,GCBM9,,PF06452.12
Aq_sp_Aq349_04324,,,,PF12893.8
Aq_sp_Aq349_04325,,,,PF11695.9
Aq_sp_Aq349_04326,COG2207,,K02854,PF02311.20
Aq_sp_Aq349_04329,COG0115,,K02619,PF01063.20
Aq_sp_Aq349_04330,COG1678,,K07735,PF02622.16
Aq_sp_Aq349_04331,COG0776,,K03530,PF00216.22
Aq_sp_Aq349_04332,COG0223,,K00604,PF02911.19
Aq_sp_Aq349_04333,COG0514,,,PF00270.30
Aq_sp_Aq349_04334,COG3911,,,PF13238.7
Aq_sp_Aq349_04335,COG3182,,,PF03929.17
Aq_sp_Aq349_04336,COG2080,,K07302,PF00111.28
Aq_sp_Aq349_04337,COG1529,,K07303,PF02738.19
Aq_sp_Aq349_04338,COG1975,,K00087,PF13478.7
Aq_sp_Aq349_04339,COG2068,,K19190,PF12804.8
Aq_sp_Aq349_04340,,,,PF04359.15
Aq_sp_Aq349_04341,,,,PF14123.7
Aq_sp_Aq349_04342,COG0766,,K00790,PF00275.21
Aq_sp_Aq349_04343,COG0642,,,PF02518.27
Aq_sp_Aq349_04344,COG1278,,K03704,PF00313.23
Aq_sp_Aq349_04346,COG0262,,,PF01872.18
Aq_sp_Aq349_04348,COG2226,,,PF08241.13
Aq_sp_Aq349_04349,COG1733,,,PF01638.18
Aq_sp_Aq349_04350,COG0456,,K03827,PF00583.26
Aq_sp_Aq349_04351,,,,PF12952.8
Aq_sp_Aq349_04354,,,,PF06271.13
Aq_sp_Aq349_04355,COG1680,,,PF00144.25
Aq_sp_Aq349_04356,COG1680,,,PF00144.25
Aq_sp_Aq349_04357,COG1680,,,PF00144.25
Aq_sp_Aq349_04358,COG2207,,,PF12833.8
Aq_sp_Aq349_04360,COG0793,,,PF03572.19
Aq_sp_Aq349_04361,COG2207,,,PF12833.8
Aq_sp_Aq349_04363,,,,PF08818.12
Aq_sp_Aq349_04365,COG4447,,,PF02012.21
Aq_sp_Aq349_04366,,,,PF12643.8
Aq_sp_Aq349_04367,COG3279,,K02477,PF04397.16
Aq_sp_Aq349_04368,COG3275,,K02478,PF06580.14
Aq_sp_Aq349_04370,,,,PF12867.8
Aq_sp_Aq349_04371,,,,PF08803.12
Aq_sp_Aq349_04372,COG2207,,,PF12833.8
Aq_sp_Aq349_04373,COG2515,,,PF00291.26
Aq_sp_Aq349_04374,COG2207,,,PF12833.8
Aq_sp_Aq349_04375,COG0662,,,PF00190.23
Aq_sp_Aq349_04377,COG0662,,,PF07883.12
Aq_sp_Aq349_04378,COG1280,,K05835,PF01810.19
Aq_sp_Aq349_04379,COG2207,,,PF12833.8
Aq_sp_Aq349_04383,COG0402,,,PF01979.21
Aq_sp_Aq349_04384,COG3741,,,PF05013.13
Aq_sp_Aq349_04385,COG3758,,,PF05962.12
Aq_sp_Aq349_04386,COG2987,,K01712,PF01175.19
Aq_sp_Aq349_04387,COG1228,,K01468,PF01979.21
Aq_sp_Aq349_04388,COG2986,,K01745,PF00221.20
Aq_sp_Aq349_04389,COG0583,,K05817,PF00126.28
Aq_sp_Aq349_04390,,,,PF07366.13
Aq_sp_Aq349_04391,COG0415,,K01669,PF00875.19
Aq_sp_Aq349_04392,COG1028,,K00059,PF00106.26
Aq_sp_Aq349_04393,COG4276,,,
Aq_sp_Aq349_04395,COG0580,,K06188,PF00230.21
Aq_sp_Aq349_04396,,,,PF11138.9
Aq_sp_Aq349_04398,COG4319,,,PF02136.21
Aq_sp_Aq349_04400,,,,PF11335.9
Aq_sp_Aq349_04401,,,,PF02683.16
Aq_sp_Aq349_04403,COG0673,,K22230,PF01408.23
Aq_sp_Aq349_04404,COG0591,,,PF00474.18
Aq_sp_Aq349_04405,COG2120,,,PF02585.18
Aq_sp_Aq349_04406,COG0591,,,PF00474.18
Aq_sp_Aq349_04407,COG1193,,K07456,PF00488.22
Aq_sp_Aq349_04408,COG0692,,K03648,PF03167.20
Aq_sp_Aq349_04409,COG0715,,,PF09084.12
Aq_sp_Aq349_04410,COG2820,,,PF01048.21
Aq_sp_Aq349_04411,,,,PF08874.11
Aq_sp_Aq349_04412,COG0023,,,PF01253.23
Aq_sp_Aq349_04413,COG3491,,K21036,PF03171.21
Aq_sp_Aq349_04414,COG0022,,,PF00676.21
Aq_sp_Aq349_04415,COG0451,,,PF01073.20
Aq_sp_Aq349_04416,COG0677,,K13015,PF00984.20
Aq_sp_Aq349_04417,COG2244,,,PF01943.18
Aq_sp_Aq349_04419,COG5039,,,PF04230.14
Aq_sp_Aq349_04420,,,,PF01757.23
Aq_sp_Aq349_04421,COG0438,GT4,,PF00534.21
Aq_sp_Aq349_04422,COG0438,GT4,K17248,PF00534.21
Aq_sp_Aq349_04423,COG0318,,,PF00501.29
Aq_sp_Aq349_04424,COG0236,,,PF00550.26
Aq_sp_Aq349_04425,COG1696,,K19294,PF03062.20
Aq_sp_Aq349_04427,COG1045,,,PF00132.25
Aq_sp_Aq349_04428,,,,PF14897.7
Aq_sp_Aq349_04429,COG0463,GT2_Glycos_transf_2,,PF00535.27
Aq_sp_Aq349_04430,COG0438,GT4,K19424,PF00534.21
Aq_sp_Aq349_04431,COG1541,,,
Aq_sp_Aq349_04432,COG0438,GT4,K19424,PF00534.21
Aq_sp_Aq349_04433,COG1696,,K19294,PF03062.20
Aq_sp_Aq349_04434,COG2755,,,
Aq_sp_Aq349_04435,,,,PF13229.7
Aq_sp_Aq349_04436,COG0438,GT4,K15914,PF00534.21
Aq_sp_Aq349_04437,COG2148,,K15915,PF02397.17
Aq_sp_Aq349_04438,,,,PF00583.26
Aq_sp_Aq349_04439,COG1020,,,PF00501.29
Aq_sp_Aq349_04440,COG0236,,,PF00550.26
Aq_sp_Aq349_04441,COG1045,,K19429,PF00132.25
Aq_sp_Aq349_04442,COG2148,,K15915,PF02397.17
Aq_sp_Aq349_04443,COG4529,,,PF00132.25
Aq_sp_Aq349_04444,,,,PF13480.8
Aq_sp_Aq349_04445,,,,PF13480.8
Aq_sp_Aq349_04446,COG1359,,,PF03992.17
Aq_sp_Aq349_04447,COG2207,,,PF12833.8
Aq_sp_Aq349_04449,COG1696,,K19294,PF03062.20
Aq_sp_Aq349_04450,COG0399,,K19430,PF01041.18
Aq_sp_Aq349_04451,COG1086,,K15912,PF01073.20
Aq_sp_Aq349_04452,COG1596,,,PF02563.17
Aq_sp_Aq349_04453,COG3206,,,PF13614.7
Aq_sp_Aq349_04454,COG4464,,K01104,
Aq_sp_Aq349_04455,,,,PF10988.9
Aq_sp_Aq349_04458,COG1595,,K03088,PF04542.15
Aq_sp_Aq349_04459,COG0466,,,PF00004.30
Aq_sp_Aq349_04460,COG1077,,K03569,PF00022.20
Aq_sp_Aq349_04461,COG0283,,K00945,PF13671.7
Aq_sp_Aq349_04463,COG3979,GH18,,PF00041.22
Aq_sp_Aq349_04464,COG1652,,,PF01476.21
Aq_sp_Aq349_04465,COG0101,,K06173,PF01416.21
Aq_sp_Aq349_04466,COG2258,,,PF03473.18
Aq_sp_Aq349_04467,COG2017,,,PF01263.21
Aq_sp_Aq349_04468,,,,PF09832.10
Aq_sp_Aq349_04469,,,,PF17032.6
Aq_sp_Aq349_04470,,,,PF14493.7
Aq_sp_Aq349_04471,COG0514,,,PF00570.24
Aq_sp_Aq349_04473,COG0514,,K03654,PF00270.30
Aq_sp_Aq349_04474,COG0702,,,PF01370.22
Aq_sp_Aq349_04477,COG4704,,,PF09912.10
Aq_sp_Aq349_04478,COG0664,,,PF00027.30
Aq_sp_Aq349_04479,COG0456,,,PF00583.26
Aq_sp_Aq349_04480,COG2890,,,PF08241.13
Aq_sp_Aq349_04483,COG0031,,K12339,PF00291.26
Aq_sp_Aq349_04484,COG1045,,,PF00132.25
Aq_sp_Aq349_04485,,,,PF13442.7
Aq_sp_Aq349_04486,COG3256,,,PF00115.21
Aq_sp_Aq349_04487,COG0714,,K04748,PF07728.15
Aq_sp_Aq349_04488,COG4548,,,PF00092.29
Aq_sp_Aq349_04489,COG2461,,,PF01814.24
Aq_sp_Aq349_04490,COG1845,,,PF00510.19
Aq_sp_Aq349_04491,COG0517,,,PF00571.29
Aq_sp_Aq349_04492,COG5587,,,PF09365.11
Aq_sp_Aq349_04494,COG1028,,K00034,PF00106.26
Aq_sp_Aq349_04495,COG1028,,K00034,PF00106.26
Aq_sp_Aq349_04496,COG1309,,K22041,PF00440.24
Aq_sp_Aq349_04497,COG0456,,K22441,PF00583.26
Aq_sp_Aq349_04498,COG0791,,,PF00877.20
Aq_sp_Aq349_04499,COG0183,,K00626,PF00109.27
Aq_sp_Aq349_04500,COG4886,,,PF00028.18
Aq_sp_Aq349_04501,COG1480,,,PF07698.12
Aq_sp_Aq349_04502,COG0668,,K16053,PF00924.19
Aq_sp_Aq349_04503,COG4771,,,PF13715.7
Aq_sp_Aq349_04504,COG1629,,,PF13715.7
Aq_sp_Aq349_04506,COG0012,,K06942,PF02421.19
Aq_sp_Aq349_04507,COG0697,,,PF00892.21
Aq_sp_Aq349_04508,COG0642,,,PF02518.27
Aq_sp_Aq349_04509,COG0596,,K05714,PF00561.21
Aq_sp_Aq349_04510,COG3975,,,PF05299.13
Aq_sp_Aq349_04511,COG2326,,K22468,PF03976.15
Aq_sp_Aq349_04512,COG2326,,K22468,PF03976.15
Aq_sp_Aq349_04513,COG1247,,,PF00583.26
Aq_sp_Aq349_04514,COG0607,,,PF00581.21
Aq_sp_Aq349_04515,COG0583,,K03576,PF00126.28
Aq_sp_Aq349_04516,COG0187,,K02470,PF00204.26
Aq_sp_Aq349_04517,COG0188,,,PF00521.21
Aq_sp_Aq349_04518,COG1670,,,PF00583.26
Aq_sp_Aq349_04519,COG2824,,,PF03831.15
Aq_sp_Aq349_04520,COG1629,,,PF13715.7
Aq_sp_Aq349_04521,COG1680,,,PF00144.25
Aq_sp_Aq349_04523,COG3275,,,PF06580.14
Aq_sp_Aq349_04524,COG3279,,K11641,PF04397.16
Aq_sp_Aq349_04525,COG3708,,,PF14526.7
Aq_sp_Aq349_04526,COG1858,,,PF03150.15
Aq_sp_Aq349_04528,,,,PF04784.15
Aq_sp_Aq349_04529,COG3383,,K00123,PF13510.7
Aq_sp_Aq349_04530,COG1894,,,PF01257.20
Aq_sp_Aq349_04531,COG1526,,K02379,PF02634.16
Aq_sp_Aq349_04532,COG2759,,K01938,PF01268.20
Aq_sp_Aq349_04533,COG4200,,,PF12730.8
Aq_sp_Aq349_04534,COG1131,,,PF13304.7
Aq_sp_Aq349_04535,COG0861,,,PF01810.19
Aq_sp_Aq349_04537,COG1709,,,PF01381.23
Aq_sp_Aq349_04538,,,,PF00246.25
Aq_sp_Aq349_04539,COG1522,,K03718,PF01037.22
Aq_sp_Aq349_04540,COG2352,,,PF00311.18
Aq_sp_Aq349_04541,,,,PF12867.8
Aq_sp_Aq349_04543,COG0400,,,PF02230.17
Aq_sp_Aq349_04544,COG4757,,,PF00561.21
Aq_sp_Aq349_04545,COG1309,,,PF00440.24
Aq_sp_Aq349_04546,COG2050,,K19222,PF03061.23
Aq_sp_Aq349_04547,COG1169,,,PF00425.19
Aq_sp_Aq349_04548,COG1165,,K02551,PF02775.22
Aq_sp_Aq349_04549,,,,PF11015.9
Aq_sp_Aq349_04550,COG2996,,K00243,PF17783.2
Aq_sp_Aq349_04551,COG1528,,K02217,PF00210.25
Aq_sp_Aq349_04553,COG0447,,K01661,PF00378.21
Aq_sp_Aq349_04556,COG0022,,,PF00676.21
Aq_sp_Aq349_04558,COG1611,,,PF18306.2
Aq_sp_Aq349_04559,COG0178,,K03701,PF13191.7
Aq_sp_Aq349_04560,,,,PF01562.20
Aq_sp_Aq349_04562,COG0337,,K01735,PF01761.21
Aq_sp_Aq349_04563,COG0506,,,PF01619.19
Aq_sp_Aq349_04564,,,,PF00903.26
Aq_sp_Aq349_04565,COG1357,,,PF00805.23
Aq_sp_Aq349_04566,,,,PF10990.9
Aq_sp_Aq349_04567,COG1167,,K00375,PF00155.22
Aq_sp_Aq349_04568,COG3467,,,PF12900.8
Aq_sp_Aq349_04569,COG3576,,,PF01243.21
Aq_sp_Aq349_04570,COG3813,,,PF06906.12
Aq_sp_Aq349_04571,COG0456,,,PF00583.26
Aq_sp_Aq349_04572,,,K22441,PF13508.8
Aq_sp_Aq349_04573,COG0456,,,PF00583.26
Aq_sp_Aq349_04574,COG4585,,,PF02518.27
Aq_sp_Aq349_04576,COG0686,,K00259,PF02826.20
Aq_sp_Aq349_04577,COG0802,,K06925,PF02367.18
Aq_sp_Aq349_04578,COG2204,,,PF08665.13
Aq_sp_Aq349_04579,COG1078,,,PF01966.23
Aq_sp_Aq349_04580,COG1044,,K02536,PF00132.25
Aq_sp_Aq349_04581,COG0774,GCE11,,PF07977.14
Aq_sp_Aq349_04582,COG1043,,K00677,PF13720.7
Aq_sp_Aq349_04583,COG0231,,K02356,PF01132.21
Aq_sp_Aq349_04584,COG1044,,K02536,PF00132.25
Aq_sp_Aq349_04585,,,,PF07366.13
Aq_sp_Aq349_04586,COG0074,,K01902,PF02629.20
Aq_sp_Aq349_04588,COG1595,,,PF04542.15
Aq_sp_Aq349_04590,COG4995,,,PF12770.8
Aq_sp_Aq349_04594,COG0612,,,PF00675.21
Aq_sp_Aq349_04595,COG1028,,K00059,PF00106.26
Aq_sp_Aq349_04597,COG0330,,,PF01145.26
Aq_sp_Aq349_04598,COG1171,,K01751,PF00291.26
Aq_sp_Aq349_04599,COG1670,,,PF00583.26
Aq_sp_Aq349_04600,COG3979,,,PF00041.22
Aq_sp_Aq349_04601,COG3743,,,
Aq_sp_Aq349_04602,COG2885,,,PF00691.21
Aq_sp_Aq349_04603,COG0040,,K00765,PF01634.19
Aq_sp_Aq349_04604,COG0141,,K00013,PF00815.21
Aq_sp_Aq349_04605,COG0079,,K00817,PF04864.14
Aq_sp_Aq349_04606,COG0131,,K01089,PF00475.19
Aq_sp_Aq349_04607,COG0118,,K02501,PF00117.29
Aq_sp_Aq349_04608,COG0106,,K01814,PF00977.22
Aq_sp_Aq349_04609,COG0107,,K02500,PF01207.18
Aq_sp_Aq349_04610,COG0140,,,PF01502.19
Aq_sp_Aq349_04611,,,,PF13585.7
Aq_sp_Aq349_04612,,,,PF11751.9
Aq_sp_Aq349_04613,COG2885,,,PF13620.7
Aq_sp_Aq349_04614,COG0539,,K02945,PF17092.6
Aq_sp_Aq349_04616,COG2065,,K02825,PF00156.28
Aq_sp_Aq349_04617,COG0540,,K00609,PF00185.25
Aq_sp_Aq349_04619,,,,PF00578.22
Aq_sp_Aq349_04620,COG1234,,K00784,PF00753.28
Aq_sp_Aq349_04621,COG0259,,K00275,PF10590.10
Aq_sp_Aq349_04622,COG2885,,,PF01345.19
Aq_sp_Aq349_04623,COG2062,,K08296,PF00300.23
Aq_sp_Aq349_04624,COG0855,,K00937,PF13091.7
Aq_sp_Aq349_04625,COG0248,,,PF02541.17
Aq_sp_Aq349_04626,,,,PF13505.7
Aq_sp_Aq349_04627,COG0664,,K10914,PF00027.30
Aq_sp_Aq349_04628,COG1020,,,PF00501.29
Aq_sp_Aq349_04629,COG1024,,K01692,PF00378.21
Aq_sp_Aq349_04631,,,,PF11158.9
Aq_sp_Aq349_04632,COG2207,,,PF12833.8
Aq_sp_Aq349_04633,COG1680,,,PF00144.25
Aq_sp_Aq349_04634,COG2207,,,PF12833.8
Aq_sp_Aq349_04636,COG0604,,K00344,PF00107.27
Aq_sp_Aq349_04637,,,,PF07676.13
Aq_sp_Aq349_04638,COG3279,,K07705,PF04397.16
Aq_sp_Aq349_04639,COG3275,,,PF06580.14
Aq_sp_Aq349_04640,,,,PF06739.12
Aq_sp_Aq349_04641,,,,PF00583.26
Aq_sp_Aq349_04642,COG2819,,K07017,PF00756.21
Aq_sp_Aq349_04646,,,,PF18958.1
Aq_sp_Aq349_04647,COG1680,,,PF00144.25
Aq_sp_Aq349_04648,COG2207,,,PF12833.8
Aq_sp_Aq349_04652,,,,PF14121.7
Aq_sp_Aq349_04653,COG0164,,K03470,PF01351.19
Aq_sp_Aq349_04655,COG3979,GH18+CBM12+CBM5,,PF00041.22
Aq_sp_Aq349_04657,COG0321,,K03801,PF03099.20
Aq_sp_Aq349_04659,COG0793,,,PF03572.19
Aq_sp_Aq349_04660,COG2197,,,PF00196.20
Aq_sp_Aq349_04662,,,,PF07610.12
Aq_sp_Aq349_04663,COG0526,,,PF00515.29
Aq_sp_Aq349_04665,COG1506,,,PF01738.19
Aq_sp_Aq349_04666,COG2207,,,PF14526.7
Aq_sp_Aq349_04669,,,,PF03572.19
Aq_sp_Aq349_04670,,,,PF05076.14
Aq_sp_Aq349_04671,COG1190,,,PF00152.21
Aq_sp_Aq349_04675,COG4929,,,PF14345.7
Aq_sp_Aq349_04676,COG4872,,,PF09925.10
Aq_sp_Aq349_04678,COG4682,,,PF05360.15
Aq_sp_Aq349_04680,COG2207,,,PF02311.20
Aq_sp_Aq349_04681,,,,PF03572.19
Aq_sp_Aq349_04683,COG0484,,,PF00226.32
Aq_sp_Aq349_04684,,,,PF13173.7
Aq_sp_Aq349_04686,,,,PF12358.9
Aq_sp_Aq349_04687,COG1196,,,
Aq_sp_Aq349_04688,COG2827,,,PF01541.25
Aq_sp_Aq349_04691,COG2367,,K18797,PF00144.25
Aq_sp_Aq349_04692,,,,PF13468.7
Aq_sp_Aq349_04695,,,,PF14117.7
Aq_sp_Aq349_04697,COG2207,,,PF12833.8
Aq_sp_Aq349_04698,COG1680,,,PF00144.25
Aq_sp_Aq349_04699,,,,PF16313.6
Aq_sp_Aq349_04700,COG0580,,K06188,PF00230.21
Aq_sp_Aq349_04702,COG0702,,,PF11066.9
Aq_sp_Aq349_04703,COG1957,,,PF01156.20
Aq_sp_Aq349_04706,COG1262,,,PF03781.17
Aq_sp_Aq349_04707,COG1309,,,PF13972.7
Aq_sp_Aq349_04708,COG0596,,,PF00561.21
Aq_sp_Aq349_04711,COG4941,,,PF04542.15
Aq_sp_Aq349_04712,COG3795,,,PF03795.15
Aq_sp_Aq349_04714,,,,PF10604.10
Aq_sp_Aq349_04715,,,,PF08241.13
Aq_sp_Aq349_04717,COG0491,,,PF00753.28
Aq_sp_Aq349_04718,COG0664,,,PF00027.30
Aq_sp_Aq349_04720,COG1680,,,PF00144.25
Aq_sp_Aq349_04721,COG1028,,K00059,PF00106.26
Aq_sp_Aq349_04722,COG2207,,,PF12833.8
Aq_sp_Aq349_04723,COG1171,,,PF00291.26
Aq_sp_Aq349_04724,COG4886,,,PF00560.34
Aq_sp_Aq349_04725,,,,PF02517.17
Aq_sp_Aq349_04726,,,,PF00583.26
Aq_sp_Aq349_04727,COG4922,,,PF07366.13
Aq_sp_Aq349_04728,,,,PF18950.1
Aq_sp_Aq349_04729,COG0655,,,PF02525.18
Aq_sp_Aq349_04730,COG2162,,,PF00797.18
Aq_sp_Aq349_04731,COG1670,,,PF00583.26
Aq_sp_Aq349_04732,COG0579,,K00116,PF01266.25
Aq_sp_Aq349_04733,COG2207,,,PF12833.8
Aq_sp_Aq349_04734,,,,PF13648.7
Aq_sp_Aq349_04735,,,,PF13676.7
Aq_sp_Aq349_04736,COG4206,,K21573,PF13715.7
Aq_sp_Aq349_04737,,,,PF12771.8
Aq_sp_Aq349_04739,COG3417,,,PF13036.7
Aq_sp_Aq349_04740,COG3014,,,
Aq_sp_Aq349_04741,COG0001,,K01845,PF00155.22
Aq_sp_Aq349_04742,COG1705,GCBM50+GH73,,PF01832.21
Aq_sp_Aq349_04743,COG2515,,,PF00291.26
Aq_sp_Aq349_04744,,,,PF13590.7
Aq_sp_Aq349_04745,,,,PF14014.7
Aq_sp_Aq349_04746,COG1670,,,PF13302.8
Aq_sp_Aq349_04748,,,,PF04264.14
Aq_sp_Aq349_04750,,,,PF19089.1
Aq_sp_Aq349_04752,COG0778,,,PF00881.25
Aq_sp_Aq349_04753,COG0456,,,PF00583.26
Aq_sp_Aq349_04754,COG0596,,,PF00561.21
Aq_sp_Aq349_04756,COG2207,,,PF12833.8
Aq_sp_Aq349_04757,COG0666,,,PF00023.31
Aq_sp_Aq349_04758,COG0629,,,PF00436.26
